order_id,item_id,quantity,price
O00399,M0078,3,35.14
O00399,M0109,3,30.65
O00399,M0016,1,20.74
O00400,M0084,2,25.89
O00400,M0129,2,27.75
O00400,M0077,3,25.58
O00401,M0171,3,34.68
O00401,M0111,2,28.25
O00401,M0087,2,14.36
O00401,M0145,2,19.78
O00402,M0233,3,35.2
O00402,M0328,1,12.52
O00402,M0026,1,38.81
O00403,M0011,3,13.11
O00403,M0298,1,6.41
O00404,M0155,2,5.3
O00404,M0129,1,27.75
O00404,M0066,2,6.46
O00404,M0220,1,32.0
O00405,M0324,1,25.09
O00405,M0149,2,15.97
O00405,M0215,2,23.1
O00406,M0341,2,32.37
O00406,M0331,3,26.49
O00406,M0200,3,23.77
O00406,M0258,3,36.52
O00407,M0308,2,21.17
O00408,M0151,2,32.07
O00408,M0158,2,31.19
O00408,M0164,3,17.3
O00408,M0101,3,20.82
O00409,M0216,2,30.23
O00409,M0339,2,39.79
O00409,M0268,1,23.54
O00409,M0033,3,26.51
O00410,M0069,3,30.76
O00410,M0090,1,9.75
O00410,M0036,2,9.09
O00410,M0158,2,31.19
O00411,M0194,1,29.56
O00411,M0257,2,32.16
O00412,M0177,1,38.41
O00413,M0113,2,23.7
O00413,M0377,1,33.08
O00413,M0172,2,35.65
O00413,M0038,1,18.6
O00414,M0005,3,34.72
O00414,M0259,3,32.86
O00415,M0014,2,18.85
O00415,M0364,1,29.62
O00415,M0019,2,31.33
O00416,M0257,1,32.16
O00416,M0078,3,35.14
O00416,M0233,2,35.2
O00416,M0004,1,29.88
O00417,M0237,2,6.24
O00417,M0359,2,34.37
O00417,M0201,2,25.53
O00418,M0086,2,15.24
O00418,M0029,2,17.18
O00419,M0244,1,22.57
O00419,M0178,3,18.51
O00420,M0169,2,26.27
O00420,M0097,3,31.65
O00420,M0002,1,20.84
O00420,M0284,1,34.12
O00421,M0084,2,25.89
O00421,M0201,3,25.53
O00421,M0171,3,34.68
O00422,M0026,3,38.81
O00422,M0242,3,14.49
O00422,M0196,1,26.56
O00422,M0262,3,17.12
O00423,M0284,3,34.12
O00423,M0247,2,38.39
O00424,M0154,3,7.39
O00424,M0075,2,32.15
O00425,M0025,2,35.19
O00425,M0211,1,11.15
O00426,M0261,1,5.84
O00426,M0087,3,14.36
O00426,M0031,1,33.48
O00427,M0384,1,18.85
O00427,M0235,3,18.4
O00427,M0099,1,25.21
O00427,M0017,3,18.61
O00428,M0248,1,35.69
O00428,M0279,3,25.72
O00429,M0327,2,19.93
O00429,M0266,2,34.72
O00429,M0314,2,27.06
O00429,M0358,2,18.59
O00430,M0381,3,8.88
O00430,M0244,1,22.57
O00431,M0294,2,14.28
O00431,M0089,2,28.78
O00431,M0167,2,7.95
O00431,M0306,3,20.83
O00432,M0107,2,16.46
O00432,M0161,2,8.03
O00432,M0222,2,14.52
O00432,M0024,2,8.99
O00433,M0024,1,8.99
O00433,M0298,2,6.41
O00433,M0309,2,32.78
O00433,M0345,3,18.59
O00434,M0070,3,31.3
O00434,M0233,3,35.2
O00435,M0262,3,17.12
O00435,M0037,1,29.27
O00435,M0062,2,22.88
O00436,M0377,1,33.08
O00437,M0082,1,33.19
O00438,M0092,3,7.08
O00438,M0374,2,37.13
O00438,M0220,2,32.0
O00438,M0235,3,18.4
O00439,M0268,3,23.54
O00439,M0323,3,6.77
O00439,M0293,2,20.82
O00439,M0003,1,15.51
O00440,M0347,3,12.67
O00440,M0166,2,13.67
O00440,M0005,2,34.72
O00440,M0349,3,7.05
O00441,M0180,3,7.49
O00441,M0347,3,12.67
O00441,M0079,3,27.15
O00442,M0280,1,20.22
O00442,M0188,1,7.36
O00442,M0151,3,32.07
O00443,M0073,1,35.18
O00444,M0172,2,35.65
O00445,M0240,1,16.26
O00445,M0009,3,24.32
O00445,M0113,2,23.7
O00446,M0353,3,13.67
O00447,M0384,1,18.85
O00448,M0354,2,14.33
O00448,M0052,2,19.32
O00449,M0246,2,33.15
O00450,M0120,1,36.3
O00451,M0154,2,7.39
O00451,M0032,1,33.02
O00451,M0310,2,5.42
O00451,M0142,3,20.58
O00452,M0141,3,12.92
O00452,M0183,1,18.54
O00452,M0085,1,16.33
O00452,M0080,1,26.57
O00453,M0222,2,14.52
O00453,M0002,1,20.84
O00453,M0263,1,29.27
O00454,M0049,2,9.78
O00455,M0306,3,20.83
O00456,M0071,1,35.62
O00457,M0256,2,39.02
O00458,M0167,2,7.95
O00458,M0092,1,7.08
O00459,M0376,2,30.09
O00459,M0341,3,32.37
O00460,M0332,1,13.6
O00460,M0226,1,6.94
O00461,M0058,2,12.87
O00461,M0359,1,34.37
O00461,M0181,2,39.22
O00462,M0367,2,34.28
O00462,M0053,2,19.55
O00462,M0307,3,24.25
O00462,M0128,2,36.83
O00463,M0219,2,30.65
O00463,M0200,2,23.77
O00463,M0389,2,27.72
O00463,M0261,3,5.84
O00464,M0380,2,37.1
O00464,M0105,2,37.77
O00464,M0012,3,27.04
O00465,M0391,2,29.27
O00465,M0242,3,14.49
O00466,M0251,3,24.36
O00466,M0305,2,38.32
O00467,M0290,1,21.31
O00468,M0369,2,23.97
O00468,M0254,3,30.89
O00468,M0283,3,33.03
O00469,M0120,1,36.3
O00469,M0070,2,31.3
O00469,M0205,1,38.37
O00469,M0323,3,6.77
O00470,M0172,1,35.65
O00470,M0090,1,9.75
O00470,M0179,1,22.49
O00471,M0162,3,9.9
O00471,M0153,3,39.75
O00471,M0249,1,14.88
O00472,M0303,1,15.46
O00472,M0221,3,16.73
O00473,M0117,3,16.82
O00473,M0005,3,34.72
O00474,M0300,2,8.19
O00474,M0214,2,38.36
O00474,M0025,1,35.19
O00475,M0254,3,30.89
O00475,M0139,3,5.04
O00476,M0307,2,24.25
O00476,M0025,3,35.19
O00476,M0260,2,5.22
O00476,M0267,2,15.76
O00477,M0325,3,30.36
O00477,M0169,3,26.27
O00478,M0255,1,21.24
O00478,M0287,2,9.76
O00478,M0085,2,16.33
O00478,M0017,1,18.61
O00479,M0200,1,23.77
O00480,M0109,1,30.65
O00480,M0305,1,38.32
O00481,M0322,3,9.29
O00481,M0073,1,35.18
O00482,M0256,2,39.02
O00482,M0178,1,18.51
O00483,M0107,1,16.46
O00483,M0371,2,6.97
O00483,M0025,1,35.19
O00484,M0072,2,20.74
O00484,M0155,2,5.3
O00484,M0137,2,13.2
O00485,M0385,2,16.78
O00486,M0166,3,13.67
O00487,M0359,1,34.37
O00487,M0014,2,18.85
O00488,M0279,2,25.72
O00488,M0379,3,10.17
O00488,M0111,3,28.25
O00488,M0270,1,39.04
O00489,M0088,3,23.0
O00489,M0193,2,31.85
O00490,M0092,2,7.08
O00491,M0316,1,14.06
O00491,M0216,3,30.23
O00491,M0051,1,22.69
O00491,M0307,2,24.25
O00492,M0321,2,34.03
O00492,M0023,2,16.41
O00492,M0282,2,34.78
O00492,M0220,3,32.0
O00493,M0120,1,36.3
O00493,M0169,2,26.27
O00494,M0171,2,34.68
O00494,M0391,1,29.27
O00495,M0019,3,31.33
O00495,M0304,1,39.67
O00496,M0017,3,18.61
O00496,M0287,2,9.76
O00496,M0284,3,34.12
O00496,M0160,3,20.48
O00497,M0276,2,7.97
O00497,M0179,1,22.49
O00498,M0241,3,37.05
O00498,M0123,2,21.09
O00499,M0176,1,32.43
O00499,M0360,2,11.08
O00500,M0393,1,12.81
O00500,M0106,3,20.91
O00500,M0109,3,30.65
O00501,M0247,2,38.39
O00501,M0305,1,38.32
O00501,M0143,1,29.35
O00501,M0262,1,17.12
O00502,M0193,2,31.85
O00503,M0309,1,32.78
O00503,M0089,1,28.78
O00503,M0115,1,12.41
O00503,M0012,3,27.04
O00504,M0031,3,33.48
O00504,M0026,3,38.81
O00504,M0142,1,20.58
O00505,M0379,1,10.17
O00505,M0190,3,7.12
O00506,M0091,2,32.5
O00506,M0093,2,35.35
O00506,M0311,2,32.33
O00506,M0200,1,23.77
O00507,M0340,1,32.82
O00507,M0133,3,18.01
O00508,M0384,3,18.85
O00508,M0018,3,12.52
O00508,M0306,1,20.83
O00508,M0356,1,6.96
O00509,M0167,3,7.95
O00509,M0129,1,27.75
O00510,M0274,2,19.46
O00510,M0207,2,37.36
O00510,M0023,3,16.41
O00510,M0073,2,35.18
O00511,M0132,3,17.62
O00512,M0305,3,38.32
O00512,M0311,3,32.33
O00512,M0270,2,39.04
O00512,M0113,3,23.7
O00513,M0321,3,34.03
O00513,M0129,3,27.75
O00514,M0386,1,9.78
O00515,M0386,2,9.78
O00516,M0330,2,35.92
O00516,M0320,3,8.22
O00516,M0154,2,7.39
O00517,M0034,2,28.52
O00517,M0030,1,21.03
O00518,M0123,1,21.09
O00518,M0033,1,26.51
O00518,M0016,3,20.74
O00519,M0021,3,8.56
O00519,M0270,2,39.04
O00519,M0335,1,8.07
O00520,M0300,1,8.19
O00520,M0166,3,13.67
O00520,M0123,1,21.09
O00521,M0183,2,18.54
O00521,M0203,1,27.51
O00522,M0149,2,15.97
O00522,M0203,3,27.51
O00523,M0146,3,21.72
O00524,M0027,3,25.89
O00524,M0262,2,17.12
O00524,M0009,3,24.32
O00525,M0252,1,17.91
O00525,M0295,1,8.16
O00525,M0361,3,25.74
O00525,M0215,1,23.1
O00526,M0282,3,34.78
O00526,M0119,2,21.99
O00526,M0042,3,37.17
O00526,M0144,2,9.22
O00527,M0079,3,27.15
O00528,M0101,3,20.82
O00528,M0364,2,29.62
O00528,M0020,2,32.86
O00529,M0257,3,32.16
O00530,M0258,2,36.52
O00530,M0397,3,30.51
O00530,M0242,3,14.49
O00530,M0040,2,19.81
O00531,M0174,1,11.6
O00531,M0356,2,6.96
O00531,M0202,3,34.21
O00531,M0230,2,28.59
O00532,M0132,3,17.62
O00533,M0245,3,6.84
O00533,M0207,3,37.36
O00533,M0158,3,31.19
O00534,M0314,2,27.06
O00534,M0219,1,30.65
O00534,M0197,3,7.93
O00535,M0315,2,7.94
O00535,M0220,2,32.0
O00535,M0039,2,9.83
O00536,M0037,2,29.27
O00536,M0199,1,39.1
O00536,M0166,3,13.67
O00537,M0219,2,30.65
O00538,M0332,2,13.6
O00538,M0011,1,13.11
O00538,M0252,3,17.91
O00539,M0122,3,26.92
O00539,M0298,1,6.41
O00539,M0170,1,37.94
O00539,M0132,2,17.62
O00540,M0290,1,21.31
O00540,M0263,2,29.27
O00540,M0207,2,37.36
O00541,M0248,3,35.69
O00541,M0374,2,37.13
O00542,M0383,2,18.08
O00542,M0257,1,32.16
O00542,M0385,1,16.78
O00542,M0015,2,26.49
O00543,M0230,3,28.59
O00543,M0351,2,25.44
O00543,M0082,1,33.19
O00543,M0283,3,33.03
O00544,M0236,2,11.26
O00544,M0026,1,38.81
O00544,M0062,1,22.88
O00544,M0126,2,39.71
O00545,M0078,2,35.14
O00545,M0045,1,9.91
O00545,M0108,2,35.41
O00545,M0174,1,11.6
O00546,M0134,1,27.71
O00547,M0205,3,38.37
O00547,M0014,2,18.85
O00548,M0121,2,6.69
O00548,M0270,2,39.04
O00548,M0396,1,15.31
O00549,M0097,1,31.65
O00550,M0025,3,35.19
O00550,M0324,3,25.09
O00550,M0350,1,23.53
O00551,M0004,1,29.88
O00551,M0179,2,22.49
O00551,M0316,2,14.06
O00551,M0244,1,22.57
O00552,M0356,1,6.96
O00552,M0073,3,35.18
O00552,M0139,3,5.04
O00552,M0198,2,22.9
O00553,M0234,3,6.61
O00553,M0148,3,33.21
O00554,M0137,2,13.2
O00554,M0220,3,32.0
O00555,M0120,1,36.3
O00555,M0164,2,17.3
O00556,M0283,2,33.03
O00557,M0369,3,23.97
O00557,M0163,1,25.64
O00557,M0296,2,29.01
O00557,M0327,3,19.93
O00558,M0175,3,15.34
O00558,M0335,3,8.07
O00558,M0400,2,38.78
O00559,M0052,3,19.32
O00560,M0234,1,6.61
O00560,M0338,1,23.4
O00560,M0114,3,38.88
O00560,M0377,1,33.08
O00561,M0001,2,20.34
O00561,M0309,2,32.78
O00561,M0130,1,35.6
O00561,M0382,2,35.12
O00562,M0377,1,33.08
O00562,M0255,1,21.24
O00562,M0280,3,20.22
O00563,M0345,2,18.59
O00563,M0091,3,32.5
O00564,M0354,2,14.33
O00564,M0180,3,7.49
O00564,M0095,2,13.74
O00565,M0328,3,12.52
O00565,M0262,1,17.12
O00565,M0258,3,36.52
O00565,M0028,3,18.74
O00566,M0159,2,19.41
O00567,M0340,3,32.82
O00567,M0060,2,24.8
O00567,M0323,2,6.77
O00568,M0397,2,30.51
O00568,M0327,3,19.93
O00568,M0398,3,38.2
O00568,M0160,1,20.48
O00569,M0218,2,32.34
O00569,M0234,1,6.61
O00570,M0048,1,38.31
O00570,M0331,3,26.49
O00571,M0210,2,30.96
O00571,M0096,3,16.27
O00571,M0144,3,9.22
O00571,M0029,2,17.18
O00572,M0382,3,35.12
O00572,M0128,2,36.83
O00572,M0164,3,17.3
O00572,M0021,3,8.56
O00573,M0264,2,38.28
O00573,M0350,3,23.53
O00574,M0132,2,17.62
O00574,M0162,1,9.9
O00575,M0115,3,12.41
O00575,M0334,1,24.27
O00575,M0278,3,33.7
O00576,M0175,1,15.34
O00576,M0189,2,12.55
O00576,M0305,3,38.32
O00577,M0297,1,29.66
O00578,M0362,2,30.83
O00579,M0318,1,11.92
O00580,M0246,1,33.15
O00580,M0079,1,27.15
O00580,M0292,3,38.76
O00581,M0334,1,24.27
O00581,M0004,1,29.88
O00581,M0321,3,34.03
O00581,M0016,1,20.74
O00582,M0252,2,17.91
O00583,M0361,2,25.74
O00584,M0170,2,37.94
O00584,M0100,2,26.97
O00584,M0359,1,34.37
O00585,M0033,2,26.51
O00586,M0061,2,31.81
O00586,M0059,1,10.89
O00587,M0043,3,40.0
O00587,M0311,3,32.33
O00587,M0057,3,15.22
O00588,M0345,1,18.59
O00588,M0216,2,30.23
O00588,M0268,1,23.54
O00588,M0059,3,10.89
O00589,M0303,2,15.46
O00590,M0325,1,30.36
O00590,M0352,1,39.09
O00590,M0394,1,33.51
O00590,M0214,1,38.36
O00591,M0394,2,33.51
O00591,M0219,2,30.65
O00591,M0355,1,32.69
O00591,M0177,3,38.41
O00592,M0150,3,15.47
O00592,M0284,3,34.12
O00592,M0119,3,21.99
O00592,M0206,3,7.03
O00593,M0199,3,39.1
O00594,M0252,1,17.91
O00595,M0124,1,37.53
O00595,M0252,2,17.91
O00596,M0335,2,8.07
O00596,M0255,3,21.24
O00596,M0385,1,16.78
O00597,M0330,2,35.92
O00598,M0188,1,7.36
O00599,M0308,1,21.17
O00599,M0057,3,15.22
O00599,M0059,1,10.89
O00599,M0236,1,11.26
O00600,M0195,2,27.42
O00600,M0218,3,32.34
O00601,M0013,1,27.42
O00601,M0035,3,9.13
O00601,M0217,1,18.02
O00602,M0132,1,17.62
O00602,M0361,3,25.74
O00602,M0342,3,21.79
O00603,M0001,1,20.34
O00603,M0133,3,18.01
O00604,M0318,1,11.92
O00604,M0314,1,27.06
O00604,M0263,3,29.27
O00605,M0100,1,26.97
O00605,M0045,2,9.91
O00605,M0076,1,12.35
O00606,M0400,1,38.78
O00606,M0119,3,21.99
O00606,M0159,2,19.41
O00606,M0063,1,9.0
O00607,M0087,2,14.36
O00607,M0315,1,7.94
O00608,M0194,1,29.56
O00608,M0103,2,8.26
O00608,M0326,2,6.03
O00609,M0365,2,38.16
O00609,M0023,2,16.41
O00610,M0327,3,19.93
O00610,M0203,2,27.51
O00611,M0288,2,25.46
O00611,M0223,2,14.2
O00612,M0289,2,8.7
O00612,M0295,1,8.16
O00612,M0380,2,37.1
O00613,M0073,1,35.18
O00614,M0206,3,7.03
O00615,M0124,2,37.53
O00615,M0396,2,15.31
O00615,M0290,1,21.31
O00615,M0279,3,25.72
O00616,M0334,3,24.27
O00616,M0108,3,35.41
O00617,M0140,1,7.73
O00617,M0034,3,28.52
O00617,M0374,3,37.13
O00618,M0392,3,26.48
O00618,M0094,3,29.55
O00619,M0059,2,10.89
O00619,M0376,3,30.09
O00619,M0244,1,22.57
O00620,M0092,3,7.08
O00620,M0285,3,16.13
O00620,M0017,3,18.61
O00621,M0086,1,15.24
O00621,M0225,1,20.93
O00621,M0306,1,20.83
O00622,M0001,2,20.34
O00623,M0145,1,19.78
O00623,M0215,3,23.1
O00624,M0367,2,34.28
O00625,M0313,3,19.02
O00625,M0299,1,34.98
O00625,M0083,2,17.28
O00625,M0078,3,35.14
O00626,M0120,3,36.3
O00626,M0160,3,20.48
O00626,M0063,3,9.0
O00626,M0055,2,7.89
O00627,M0123,2,21.09
O00627,M0076,3,12.35
O00628,M0363,3,36.99
O00628,M0325,2,30.36
O00629,M0309,1,32.78
O00630,M0352,3,39.09
O00631,M0307,1,24.25
O00631,M0245,1,6.84
O00631,M0226,2,6.94
O00632,M0125,3,20.45
O00632,M0284,1,34.12
O00632,M0105,2,37.77
O00632,M0173,3,23.12
O00633,M0367,1,34.28
O00634,M0165,1,16.01
O00635,M0272,3,6.54
O00635,M0400,3,38.78
O00636,M0316,2,14.06
O00636,M0309,1,32.78
O00637,M0040,3,19.81
O00638,M0171,3,34.68
O00638,M0237,2,6.24
O00639,M0257,3,32.16
O00640,M0240,1,16.26
O00640,M0395,1,15.74
O00641,M0357,1,25.15
O00641,M0200,1,23.77
O00641,M0023,3,16.41
O00641,M0026,2,38.81
O00642,M0084,1,25.89
O00642,M0353,3,13.67
O00642,M0315,3,7.94
O00642,M0290,1,21.31
O00643,M0060,3,24.8
O00643,M0164,3,17.3
O00643,M0011,3,13.11
O00644,M0178,3,18.51
O00644,M0018,1,12.52
O00644,M0248,3,35.69
O00645,M0010,2,24.59
O00645,M0099,1,25.21
O00645,M0387,2,30.63
O00645,M0146,3,21.72
O00646,M0299,2,34.98
O00646,M0037,3,29.27
O00646,M0038,1,18.6
O00646,M0072,1,20.74
O00647,M0368,2,35.86
O00647,M0203,2,27.51
O00648,M0304,1,39.67
O00648,M0248,3,35.69
O00648,M0225,3,20.93
O00648,M0065,2,23.97
O00649,M0030,2,21.03
O00649,M0279,3,25.72
O00649,M0240,1,16.26
O00649,M0312,1,9.58
O00650,M0078,2,35.14
O00650,M0318,1,11.92
O00651,M0228,2,10.51
O00651,M0186,2,31.7
O00651,M0229,3,8.6
O00651,M0252,3,17.91
O00652,M0120,3,36.3
O00652,M0182,2,37.69
O00653,M0385,1,16.78
O00653,M0141,2,12.92
O00653,M0024,1,8.99
O00653,M0318,3,11.92
O00654,M0082,3,33.19
O00655,M0174,2,11.6
O00655,M0261,2,5.84
O00655,M0321,3,34.03
O00655,M0386,3,9.78
O00656,M0154,3,7.39
O00656,M0320,3,8.22
O00657,M0050,3,18.44
O00658,M0172,3,35.65
O00659,M0245,1,6.84
O00659,M0169,2,26.27
O00659,M0174,3,11.6
O00659,M0110,1,39.03
O00660,M0090,1,9.75
O00661,M0089,1,28.78
O00662,M0147,2,18.41
O00663,M0234,2,6.61
O00663,M0039,1,9.83
O00664,M0129,1,27.75
O00664,M0065,3,23.97
O00665,M0135,3,18.87
O00666,M0393,1,12.81
O00666,M0399,1,34.78
O00666,M0173,3,23.12
O00667,M0097,1,31.65
O00667,M0005,2,34.72
O00667,M0378,2,16.33
O00668,M0181,1,39.22
O00668,M0041,2,27.24
O00669,M0073,2,35.18
O00669,M0172,1,35.65
O00669,M0178,3,18.51
O00670,M0356,2,6.96
O00670,M0185,3,24.12
O00670,M0068,3,39.64
O00671,M0378,2,16.33
O00672,M0283,3,33.03
O00672,M0399,3,34.78
O00672,M0230,2,28.59
O00672,M0097,1,31.65
O00673,M0075,2,32.15
O00674,M0289,2,8.7
O00674,M0140,1,7.73
O00674,M0235,2,18.4
O00674,M0258,1,36.52
O00675,M0232,2,5.09
O00676,M0364,3,29.62
O00676,M0156,1,10.74
O00676,M0326,2,6.03
O00676,M0230,2,28.59
O00677,M0210,2,30.96
O00677,M0074,1,20.37
O00678,M0307,2,24.25
O00678,M0094,3,29.55
O00678,M0150,2,15.47
O00678,M0334,2,24.27
O00679,M0068,2,39.64
O00680,M0203,1,27.51
O00680,M0367,1,34.28
O00680,M0226,3,6.94
O00681,M0164,2,17.3
O00681,M0061,2,31.81
O00681,M0193,3,31.85
O00682,M0083,2,17.28
O00682,M0245,2,6.84
O00682,M0059,1,10.89
O00682,M0006,3,8.83
O00683,M0097,2,31.65
O00684,M0390,1,29.75
O00684,M0063,3,9.0
O00684,M0220,2,32.0
O00684,M0341,1,32.37
O00685,M0266,1,34.72
O00685,M0030,1,21.03
O00686,M0090,1,9.75
O00686,M0216,2,30.23
O00686,M0316,3,14.06
O00686,M0190,1,7.12
O00687,M0330,1,35.92
O00688,M0337,2,27.49
O00688,M0152,1,35.61
O00689,M0355,2,32.69
O00689,M0320,3,8.22
O00689,M0137,1,13.2
O00690,M0176,2,32.43
O00690,M0009,1,24.32
O00690,M0085,2,16.33
O00690,M0003,2,15.51
O00691,M0308,3,21.17
O00691,M0064,2,24.01
O00691,M0245,2,6.84
O00691,M0129,2,27.75
O00692,M0268,1,23.54
O00692,M0343,1,21.96
O00692,M0335,1,8.07
O00692,M0051,3,22.69
O00693,M0095,1,13.74
O00693,M0367,2,34.28
O00693,M0258,1,36.52
O00694,M0097,3,31.65
O00694,M0200,2,23.77
O00695,M0395,3,15.74
O00695,M0157,1,30.29
O00695,M0111,2,28.25
O00696,M0362,2,30.83
O00696,M0038,3,18.6
O00696,M0277,1,22.69
O00696,M0065,1,23.97
O00697,M0102,3,32.81
O00697,M0179,2,22.49
O00697,M0270,1,39.04
O00698,M0212,1,29.78
O00698,M0040,2,19.81
O00698,M0049,2,9.78
O00699,M0246,2,33.15
O00699,M0266,2,34.72
O00699,M0153,1,39.75
O00699,M0080,2,26.57
O00700,M0174,2,11.6
O00700,M0168,1,26.03
O00700,M0016,1,20.74
O00701,M0254,3,30.89
O00701,M0309,3,32.78
O00701,M0336,1,9.8
O00702,M0159,1,19.41
O00703,M0163,3,25.64
O00703,M0149,3,15.97
O00703,M0129,1,27.75
O00704,M0143,1,29.35
O00705,M0203,2,27.51
O00705,M0169,1,26.27
O00705,M0374,1,37.13
O00706,M0213,1,5.4
O00706,M0151,2,32.07
O00707,M0295,1,8.16
O00707,M0142,2,20.58
O00707,M0336,3,9.8
O00707,M0271,1,29.91
O00708,M0315,3,7.94
O00709,M0165,2,16.01
O00710,M0184,1,24.89
O00710,M0335,2,8.07
O00710,M0085,3,16.33
O00711,M0347,3,12.67
O00711,M0126,2,39.71
O00712,M0320,1,8.22
O00713,M0055,3,7.89
O00713,M0148,3,33.21
O00713,M0285,1,16.13
O00713,M0242,1,14.49
O00714,M0246,1,33.15
O00714,M0360,3,11.08
O00714,M0385,1,16.78
O00715,M0332,3,13.6
O00715,M0270,3,39.04
O00715,M0326,3,6.03
O00715,M0038,1,18.6
O00716,M0035,3,9.13
O00716,M0208,2,20.87
O00716,M0129,2,27.75
O00716,M0050,1,18.44
O00717,M0017,1,18.61
O00717,M0315,1,7.94
O00718,M0338,1,23.4
O00719,M0079,1,27.15
O00719,M0194,2,29.56
O00719,M0329,3,14.62
O00720,M0302,1,22.97
O00720,M0027,1,25.89
O00720,M0121,3,6.69
O00720,M0099,1,25.21
O00721,M0360,3,11.08
O00721,M0053,1,19.55
O00721,M0148,1,33.21
O00722,M0241,3,37.05
O00722,M0335,2,8.07
O00723,M0206,2,7.03
O00723,M0040,1,19.81
O00724,M0058,2,12.87
O00724,M0040,1,19.81
O00724,M0091,2,32.5
O00724,M0333,1,22.46
O00725,M0297,2,29.66
O00725,M0091,2,32.5
O00725,M0090,2,9.75
O00725,M0270,3,39.04
O00726,M0081,3,12.23
O00726,M0149,3,15.97
O00726,M0055,1,7.89
O00726,M0164,3,17.3
O00727,M0069,1,30.76
O00727,M0131,2,14.59
O00727,M0303,3,15.46
O00727,M0001,1,20.34
O00728,M0227,3,24.84
O00729,M0260,3,5.22
O00729,M0255,1,21.24
O00729,M0317,2,7.62
O00729,M0170,1,37.94
O00730,M0253,1,24.73
O00730,M0359,3,34.37
O00730,M0111,2,28.25
O00731,M0231,3,12.99
O00732,M0187,3,7.55
O00733,M0211,2,11.15
O00734,M0199,2,39.1
O00735,M0052,3,19.32
O00736,M0257,1,32.16
O00737,M0115,3,12.41
O00737,M0258,1,36.52
O00737,M0001,2,20.34
O00738,M0109,3,30.65
O00738,M0120,3,36.3
O00738,M0039,1,9.83
O00738,M0151,1,32.07
O00739,M0163,2,25.64
O00739,M0389,1,27.72
O00739,M0290,1,21.31
O00739,M0034,3,28.52
O00740,M0093,2,35.35
O00741,M0236,1,11.26
O00741,M0081,3,12.23
O00742,M0214,1,38.36
O00743,M0196,1,26.56
O00744,M0002,3,20.84
O00744,M0184,1,24.89
O00745,M0322,2,9.29
O00745,M0197,1,7.93
O00745,M0051,3,22.69
O00746,M0348,1,33.37
O00746,M0197,3,7.93
O00746,M0117,3,16.82
O00746,M0176,1,32.43
O00747,M0179,1,22.49
O00747,M0383,2,18.08
O00747,M0282,2,34.78
O00747,M0235,3,18.4
O00748,M0061,2,31.81
O00748,M0268,1,23.54
O00748,M0320,3,8.22
O00749,M0112,2,34.75
O00749,M0097,1,31.65
O00750,M0228,2,10.51
O00751,M0207,3,37.36
O00751,M0167,1,7.95
O00751,M0017,3,18.61
O00751,M0251,1,24.36
O00752,M0123,3,21.09
O00752,M0196,1,26.56
O00752,M0389,2,27.72
O00752,M0132,3,17.62
O00753,M0367,3,34.28
O00753,M0358,1,18.59
O00753,M0351,3,25.44
O00753,M0302,2,22.97
O00754,M0264,1,38.28
O00755,M0152,2,35.61
O00755,M0284,2,34.12
O00756,M0284,3,34.12
O00756,M0120,3,36.3
O00757,M0046,2,34.47
O00757,M0309,1,32.78
O00757,M0294,2,14.28
O00758,M0075,1,32.15
O00758,M0052,3,19.32
O00758,M0108,1,35.41
O00759,M0299,2,34.98
O00760,M0087,1,14.36
O00760,M0049,1,9.78
O00761,M0052,2,19.32
O00761,M0247,1,38.39
O00762,M0115,1,12.41
O00762,M0152,1,35.61
O00762,M0302,1,22.97
O00762,M0192,2,27.0
O00763,M0014,1,18.85
O00764,M0049,1,9.78
O00765,M0166,1,13.67
O00766,M0255,2,21.24
O00767,M0286,2,13.18
O00767,M0065,2,23.97
O00767,M0162,1,9.9
O00768,M0006,3,8.83
O00768,M0064,2,24.01
O00768,M0260,1,5.22
O00768,M0333,1,22.46
O00769,M0062,3,22.88
O00769,M0121,2,6.69
O00769,M0075,2,32.15
O00769,M0028,3,18.74
O00770,M0164,2,17.3
O00771,M0247,3,38.39
O00771,M0348,3,33.37
O00772,M0344,1,24.8
O00772,M0234,2,6.61
O00772,M0056,2,32.86
O00773,M0241,2,37.05
O00773,M0360,3,11.08
O00773,M0176,1,32.43
O00774,M0257,3,32.16
O00774,M0150,2,15.47
O00774,M0122,3,26.92
O00774,M0265,3,31.56
O00775,M0316,3,14.06
O00775,M0366,3,9.97
O00775,M0290,2,21.31
O00775,M0339,1,39.79
O00776,M0161,3,8.03
O00776,M0104,2,31.24
O00776,M0212,1,29.78
O00776,M0138,2,8.19
O00777,M0123,1,21.09
O00777,M0360,1,11.08
O00778,M0333,3,22.46
O00778,M0090,3,9.75
O00779,M0355,2,32.69
O00779,M0198,1,22.9
O00779,M0120,3,36.3
O00779,M0209,2,6.93
O00780,M0056,3,32.86
O00780,M0163,1,25.64
O00781,M0249,3,14.88
O00781,M0226,3,6.94
O00782,M0300,3,8.19
O00782,M0296,1,29.01
O00783,M0074,2,20.37
O00783,M0077,2,25.58
O00783,M0188,3,7.36
O00783,M0267,1,15.76
O00784,M0265,1,31.56
O00784,M0328,1,12.52
O00784,M0295,1,8.16
O00785,M0384,3,18.85
O00785,M0253,2,24.73
O00786,M0360,1,11.08
O00786,M0359,3,34.37
O00786,M0176,3,32.43
O00786,M0156,1,10.74
O00787,M0143,1,29.35
